"","GEOID","NAME","tract","county","total_workers","essential","nonessential","conman","food","health","protection","socialservices","transport","total_pop","nonwhite_pct","pov_pct","hh_inc_med"
"872","17031807200","Census Tract 8072, Cook County, Illinois","8072","Cook",2704,0.323594674556213,0.676405325443787,0.0728550295857988,0.0288461538461538,0.126109467455621,0.0232988165680473,0.0273668639053254,0.0451183431952663,5224,0.538,0.051,92547
"873","17031807300","Census Tract 8073, Cook County, Illinois","8073","Cook",3683,0.385555253869128,0.614444746130872,0.0947597067607928,0.0363833831115938,0.152321477056747,0,0.0184632093402118,0.0836274775997828,7783,0.57,0.122,58958
"874","17031807400","Census Tract 8074, Cook County, Illinois","8074","Cook",2960,0.391891891891892,0.608108108108108,0.149662162162162,0.0314189189189189,0.133108108108108,0.0168918918918919,0.00506756756756757,0.0557432432432432,6847,0.58,0.132,53734
"875","17031807500","Census Tract 8075, Cook County, Illinois","8075","Cook",1702,0.347826086956522,0.652173913043478,0.0987074030552291,0.0141010575793184,0.13572267920094,0.00352526439482961,0.0246768507638073,0.0710928319623972,3390,0.459,0.026,112565
"876","17031807600","Census Tract 8076, Cook County, Illinois","8076","Cook",3140,0.463057324840764,0.536942675159236,0.0996815286624204,0.0754777070063694,0.134394904458599,0.010828025477707,0.0417197452229299,0.100955414012739,6261,0.57,0.066,68815
"877","17031807700","Census Tract 8077, Cook County, Illinois","8077","Cook",2259,0.442231075697211,0.557768924302789,0.17352810978309,0.0447100486941124,0.121735281097831,0.0123948649845064,0.0208056662239929,0.0690571049136786,5080,0.44,0.094,49009
"878","17031807800","Census Tract 8078, Cook County, Illinois","8078","Cook",1288,0.328416149068323,0.671583850931677,0.0908385093167702,0.0380434782608696,0.077639751552795,0.0170807453416149,0.0372670807453416,0.0675465838509317,2678,0.37,0.052,104875
"879","17031807900","Census Tract 8079, Cook County, Illinois","8079","Cook",1802,0.323529411764706,0.676470588235294,0.0799112097669256,0.0504994450610433,0.153718091009989,0.00665926748057714,0.0177580466148724,0.0149833518312986,4052,0.376,0.065,105132
"880","17031808001","Census Tract 8080.01, Cook County, Illinois","8080.01","Cook",1528,0.365183246073298,0.634816753926702,0.0765706806282723,0.0215968586387435,0.174083769633508,0.0104712041884817,0.0458115183246073,0.0366492146596859,3617,0.498,0.077,100549
"881","17031808002","Census Tract 8080.02, Cook County, Illinois","8080.02","Cook",1954,0.413510747185261,0.586489252814739,0.132036847492323,0.026100307062436,0.116171954964176,0.00870010235414534,0.0184237461617195,0.112077789150461,4870,0.494,0.059,77240
"882","17031808100","Census Tract 8081, Cook County, Illinois","8081","Cook",1216,0.353618421052632,0.646381578947368,0.151315789473684,0.0452302631578947,0.121710526315789,0.0131578947368421,0.00904605263157895,0.0131578947368421,3634,0.245,0.098,50291
"883","17031808200","Census Tract 8082, Cook County, Illinois","8082","Cook",2689,0.417999256229081,0.582000743770919,0.153216809222759,0.0271476385273336,0.10449981405727,0.0111565637783563,0.0174786165860915,0.10449981405727,5429,0.372,0.088,70169
"884","17031808301","Census Tract 8083.01, Cook County, Illinois","8083.01","Cook",2788,0.371233859397417,0.628766140602583,0.119799139167862,0.0498565279770445,0.134505021520803,0.0147058823529412,0,0.0523672883787661,5829,0.402,0.083,78828
"885","17031808302","Census Tract 8083.02, Cook County, Illinois","8083.02","Cook",1940,0.391752577319588,0.608247422680412,0.0984536082474227,0.0737113402061856,0.131958762886598,0.0190721649484536,0.0108247422680412,0.0577319587628866,3769,0.467,0.034,78250
"886","17031808400","Census Tract 8084, Cook County, Illinois","8084","Cook",2081,0.456511292647765,0.543488707352235,0.131186929360884,0.0264296011532917,0.201345506967804,0.00961076405574243,0.0221047573282076,0.0658337337818357,4578,0.407,0.024,83634
"887","17031808500","Census Tract 8085, Cook County, Illinois","8085","Cook",2021,0.443344878772885,0.556655121227115,0.137555665512123,0.0262246412666997,0.121721919841663,0.0138545274616526,0.0197921820880752,0.124195942602672,3977,0.399,0.078,94471
"888","17031808600","Census Tract 8086, Cook County, Illinois","8086","Cook",977,0.229273285568065,0.770726714431935,0.0583418628454452,0.0481064483111566,0.0716479017400205,0.0102354145342886,0.00921187308085977,0.0317297850562948,2104,0.0790000000000001,0.026,170313
"889","17031808702","Census Tract 8087.02, Cook County, Illinois","8087.02","Cook",1914,0.180773249738767,0.819226750261233,0.0355276907001045,0.04858934169279,0.0329153605015674,0.0203761755485893,0.0203761755485893,0.0229885057471264,5255,0.418,0.245,68542
"890","17031808800","Census Tract 8088, Cook County, Illinois","8088","Cook",1749,0.142367066895369,0.857632933104631,0.00914808461978273,0.0160091480846198,0.0811892510005718,0.00514579759862779,0.0102915951972556,0.0205831903945112,3732,0.172,0.072,134583
"891","17031808900","Census Tract 8089, Cook County, Illinois","8089","Cook",1928,0.134854771784232,0.865145228215768,0.0150414937759336,0.0181535269709544,0.0539419087136929,0,0.04149377593361,0.00622406639004149,4175,0.106,0.048,141250
"892","17031809000","Census Tract 8090, Cook County, Illinois","8090","Cook",1836,0.208605664488017,0.791394335511983,0.0157952069716776,0.0174291938997821,0.076797385620915,0.0190631808278867,0.053921568627451,0.025599128540305,4153,0.154,0.018,138966
"893","17031809100","Census Tract 8091, Cook County, Illinois","8091","Cook",1681,0.174895895300416,0.825104104699584,0.0267697798929209,0.0178465199286139,0.0535395597858418,0.0142772159428911,0.0440214158239143,0.0184414039262344,3293,0.184,0.039,106815
"894","17031809200","Census Tract 8092, Cook County, Illinois","8092","Cook",2021,0.537852548243444,0.462147451756556,0.214250371103414,0.0311726867887185,0.162295893122217,0.0138545274616526,0.0188025729836714,0.0974764967837704,4823,0.887,0.26,48648
"895","17031809300","Census Tract 8093, Cook County, Illinois","8093","Cook",1590,0.0968553459119497,0.90314465408805,0.039622641509434,0.000628930817610063,0.0194968553459119,0.00754716981132075,0.0220125786163522,0.00754716981132075,4431,0.368,0.434,36406
"896","17031809400","Census Tract 8094, Cook County, Illinois","8094","Cook",2150,0.205116279069767,0.794883720930233,0.013953488372093,0.0330232558139535,0.0734883720930233,0.0148837209302326,0.0381395348837209,0.0316279069767442,5358,0.405,0.278,52283
"897","17031809500","Census Tract 8095, Cook County, Illinois","8095","Cook",2075,0.280963855421687,0.719036144578313,0.0997590361445783,0.0236144578313253,0.0983132530120482,0,0.0520481927710843,0.0072289156626506,3961,0.349,0.208,65685
"898","17031809600","Census Tract 8096, Cook County, Illinois","8096","Cook",1547,0.338720103425986,0.661279896574014,0.0769230769230769,0.059469941822883,0.0872656755009696,0.021978021978022,0.0161603102779573,0.0769230769230769,3115,0.645,0.099,90625
"899","17031809700","Census Tract 8097, Cook County, Illinois","8097","Cook",1749,0.347627215551744,0.652372784448256,0.105202973127501,0.0777587192681532,0.0474556889651229,0.0131503716409377,0.0423098913664951,0.0617495711835334,3658,0.594,0.046,83036
"900","17031809800","Census Tract 8098, Cook County, Illinois","8098","Cook",1461,0.147843942505133,0.852156057494867,0.026694045174538,0.0239561943874059,0.0574948665297741,0.0171115674195756,0.0143737166324435,0.0082135523613963,2769,0.217,0.139,101364
"901","17031809900","Census Tract 8099, Cook County, Illinois","8099","Cook",1671,0.164572112507481,0.835427887492519,0.0149611011370437,0.0323159784560144,0.0843806104129264,0.00538599640933573,0.0101735487731897,0.0173548773189707,2902,0.291,0.043,122083
"902","17031810000","Census Tract 8100, Cook County, Illinois","8100","Cook",3415,0.199414348462665,0.800585651537335,0.0609077598828697,0.00995607613469985,0.0638360175695461,0,0.0421669106881406,0.0225475841874085,5007,0.218,0.073,90185
"903","17031810100","Census Tract 8101, Cook County, Illinois","8101","Cook",2751,0.270083605961469,0.729916394038531,0.0963286077789895,0.019629225736096,0.0886950199927299,0.00508905852417303,0.019992729916394,0.0403489640130862,4675,0.371,0.105,69436
"904","17031810200","Census Tract 8102, Cook County, Illinois","8102","Cook",3430,0.458309037900875,0.541690962099125,0.176384839650146,0.0921282798833819,0.110204081632653,0.00349854227405248,0.0373177842565598,0.0387755102040816,6347,0.616,0.087,61743
"905","17031810301","Census Tract 8103.01, Cook County, Illinois","8103.01","Cook",1975,0.360506329113924,0.639493670886076,0.105822784810127,0.0318987341772152,0.104810126582278,0.0182278481012658,0.0182278481012658,0.0815189873417722,4341,0.637,0.126,76910
"906","17031810302","Census Tract 8103.02, Cook County, Illinois","8103.02","Cook",1708,0.271077283372365,0.728922716627635,0.0966042154566745,0.0567915690866511,0.0644028103044497,0.00526932084309133,0.0105386416861827,0.0374707259953162,3162,0.453,0.061,77162
"907","17031810400","Census Tract 8104, Cook County, Illinois","8104","Cook",2542,0.221085759244689,0.778914240755311,0.0959874114870181,0.0334382376081825,0.0495672698662471,0.0161290322580645,0.0145554681353265,0.0114083398898505,5355,0.114,0.055,105598
"908","17031810501","Census Tract 8105.01, Cook County, Illinois","8105.01","Cook",2110,0.39478672985782,0.60521327014218,0.190521327014218,0.0123222748815166,0.0966824644549763,0.0298578199052133,0.000947867298578199,0.0644549763033175,5047,0.155,0.074,73429
"909","17031810502","Census Tract 8105.02, Cook County, Illinois","8105.02","Cook",2199,0.487039563437926,0.512960436562074,0.216916780354707,0.0268303774442929,0.15325147794452,0.0213733515234197,0.00727603456116417,0.0613915416098226,5468,0.219,0.066,54172
"910","17031810600","Census Tract 8106, Cook County, Illinois","8106","Cook",2406,0.480049875311721,0.519950124688279,0.245220282626766,0.0357439733998337,0.124688279301746,0.0112219451371571,0.00748129675810474,0.055694098088113,4418,0.277,0.134,54525
"911","17031810701","Census Tract 8107.01, Cook County, Illinois","8107.01","Cook",2330,0.54549356223176,0.45450643776824,0.338197424892704,0.0214592274678112,0.111158798283262,0.0167381974248927,0.011587982832618,0.0463519313304721,5136,0.489,0.176,43587
"912","17031810702","Census Tract 8107.02, Cook County, Illinois","8107.02","Cook",1912,0.427824267782427,0.572175732217573,0.13755230125523,0.0549163179916318,0.0763598326359833,0.0214435146443515,0,0.13755230125523,3851,0.484,0.086,50707
"913","17031810800","Census Tract 8108, Cook County, Illinois","8108","Cook",2804,0.476462196861626,0.523537803138374,0.279600570613409,0.0531383737517832,0.0467189728958631,0.0178316690442225,0.0114122681883024,0.0677603423680457,5102,0.324,0.063,73462
"914","17031810900","Census Tract 8109, Cook County, Illinois","8109","Cook",3439,0.42686827566153,0.57313172433847,0.235242803140448,0.0564117476010468,0.0660075603373074,0.0220994475138122,0.010758941552777,0.0363477755161384,6466,0.415,0.056,52871
"915","17031811000","Census Tract 8110, Cook County, Illinois","8110","Cook",2114,0.360927152317881,0.639072847682119,0.098391674550615,0.0506149479659413,0.104541154210028,0.0274361400189215,0.0132450331125828,0.0666982024597919,4125,0.217,0.071,80208
"916","17031811100","Census Tract 8111, Cook County, Illinois","8111","Cook",3336,0.557853717026379,0.442146282973621,0.321642685851319,0.0470623501199041,0.0461630695443645,0.00719424460431655,0.00719424460431655,0.128597122302158,6306,0.297,0.112,48672
"917","17031811200","Census Tract 8112, Cook County, Illinois","8112","Cook",2475,0.533737373737374,0.466262626262626,0.233535353535354,0.0408080808080808,0.118787878787879,0.0117171717171717,0.0137373737373737,0.115151515151515,4995,0.387,0.096,63495
"918","17031811301","Census Tract 8113.01, Cook County, Illinois","8113.01","Cook",2264,0.580388692579505,0.419611307420495,0.310070671378092,0.0574204946996466,0.0644876325088339,0.0198763250883392,0,0.128533568904594,4666,0.732,0.109,66655
"919","17031811302","Census Tract 8113.02, Cook County, Illinois","8113.02","Cook",1356,0.573746312684366,0.426253687315634,0.32669616519174,0.105457227138643,0.0191740412979351,0.0287610619469027,0,0.0936578171091445,3840,0.801,0.256,40511
"920","17031811401","Census Tract 8114.01, Cook County, Illinois","8114.01","Cook",2274,0.564204045734389,0.435795954265611,0.339489885664028,0.0281442392260334,0.0716798592788039,0,0.0158311345646438,0.10905892700088,4596,0.491,0.062,65269
"921","17031811402","Census Tract 8114.02, Cook County, Illinois","8114.02","Cook",2446,0.533932951757972,0.466067048242028,0.272690106295993,0.0417007358953393,0.0817661488143908,0.00899427636958299,0.0098119378577269,0.118969746524939,4327,0.537,0.054,62014
"922","17031811500","Census Tract 8115, Cook County, Illinois","8115","Cook",3315,0.487782805429864,0.512217194570136,0.279939668174962,0.0292609351432881,0.0705882352941176,0.0292609351432881,0.00452488687782805,0.0742081447963801,6452,0.477,0.037,72011
"923","17031811600","Census Tract 8116, Cook County, Illinois","8116","Cook",3118,0.618024374599102,0.381975625400898,0.371071199486851,0.0298268120590122,0.0651058370750481,0.0131494547787043,0.00032071840923669,0.13855035279025,6240,0.405,0.184,50703
"924","17031811701","Census Tract 8117.01, Cook County, Illinois","8117.01","Cook",2109,0.681839734471313,0.318160265528687,0.391180654338549,0.0616405879563774,0.03366524419156,0.0146989094357515,0.0042674253200569,0.176386913229019,3902,0.78,0.153,54691
"925","17031811702","Census Tract 8117.02, Cook County, Illinois","8117.02","Cook",2330,0.575965665236052,0.424034334763948,0.329184549356223,0.0793991416309013,0.0600858369098712,0,0.0055793991416309,0.101716738197425,4749,0.573,0.162,50663
"926","17031811800","Census Tract 8118, Cook County, Illinois","8118","Cook",2594,0.446029298380879,0.553970701619121,0.262143407864302,0.0289128758673863,0.0354664610639938,0.00346954510408635,0.00038550501156515,0.115651503469545,5471,0.641,0.105,77566
"927","17031811900","Census Tract 8119, Cook County, Illinois","8119","Cook",2923,0.259322613752993,0.740677386247007,0.0680807389668149,0.0352377694149846,0.0824495381457407,0.0283954840916866,0.0153951419774205,0.0297639411563462,5895,0.203,0.052,126250
"928","17031812000","Census Tract 8120, Cook County, Illinois","8120","Cook",2569,0.20708446866485,0.79291553133515,0.0544959128065395,0.0132347216815882,0.0899182561307902,0.0159595173219151,0.0210198520825224,0.0124562086414947,5169,0.156,0.027,117941
"929","17031812100","Census Tract 8121, Cook County, Illinois","8121","Cook",2206,0.247053490480508,0.752946509519492,0.056663644605621,0.0122393472348141,0.103807796917498,0.00634632819582956,0.0339981867633726,0.0339981867633726,4411,0.44,0.062,125590
"930","17031812200","Census Tract 8122, Cook County, Illinois","8122","Cook",1906,0.188352570828961,0.811647429171039,0.0167890870933893,0.0173137460650577,0.0891920251836306,0.0262329485834208,0.0131164742917104,0.0257082896117524,3989,0.267,0.03,228229
"931","17031812301","Census Tract 8123.01, Cook County, Illinois","8123.01","Cook",2307,0.211963589076723,0.788036410923277,0.0208062418725618,0.00563502384048548,0.11963589076723,0,0.0450801907238838,0.0208062418725618,4277,0.443,0.072,82218
"932","17031812302","Census Tract 8123.02, Cook County, Illinois","8123.02","Cook",1377,0.194625998547567,0.805374001452433,0.0508351488743646,0.0305010893246187,0.0639070442992012,0,0.028322440087146,0.0210602759622367,2855,0.373,0.079,139189
"933","17031812400","Census Tract 8124, Cook County, Illinois","8124","Cook",1546,0.175937904269082,0.824062095730918,0.0200517464424321,0.00776196636481242,0.0963777490297542,0.0135834411384217,0.0284605433376455,0.00970245795601552,3254,0.197,0.042,187917
"934","17031812500","Census Tract 8125, Cook County, Illinois","8125","Cook",1746,0.244558991981672,0.755441008018328,0.0217640320733104,0.0274914089347079,0.102520045819015,0.0223367697594502,0.0320733104238259,0.0383734249713631,3200,0.414,0.123,62500
"935","17031812600","Census Tract 8126, Cook County, Illinois","8126","Cook",1889,0.311275807305453,0.688724192694547,0.0238221281101112,0.0492323980942298,0.113287453679195,0.0042350449973531,0.0444679724722075,0.0762308099523557,3320,0.48,0.151,56415
"936","17031812700","Census Tract 8127, Cook County, Illinois","8127","Cook",1886,0.286850477200424,0.713149522799576,0.0742311770943796,0.0302226935312831,0.0991516436903499,0.0127253446447508,0.0254506892895016,0.0450689289501591,3409,0.437,0.137,62800
"937","17031812801","Census Tract 8128.01, Cook County, Illinois","8128.01","Cook",1767,0.247877758913413,0.752122241086587,0.0503678551216752,0.0475382003395586,0.0650820599886814,0.00396151669496321,0.0441426146010187,0.0367855121675156,3290,0.361,0.164,62054
"938","17031812802","Census Tract 8128.02, Cook County, Illinois","8128.02","Cook",1447,0.196959225984796,0.803040774015204,0.0463026952315135,0.0131306150656531,0.0988251554941258,0.00483759502418798,0.0172771250863856,0.0165860400829302,2413,0.361,0.096,55179
"939","17031812900","Census Tract 8129, Cook County, Illinois","8129","Cook",2355,0.21104033970276,0.78895966029724,0.0280254777070064,0.0152866242038217,0.109129511677282,0.0131634819532909,0.021656050955414,0.0237791932059448,4579,0.248,0.076,111607
"940","17031813000","Census Tract 8130, Cook County, Illinois","8130","Cook",2122,0.256833176248822,0.743166823751178,0.0631479736098021,0.0273327049952875,0.0834118755890669,0.00377002827521206,0.0259189443920829,0.0532516493873704,4008,0.353,0.045,104792
"941","17031813100","Census Tract 8131, Cook County, Illinois","8131","Cook",2533,0.301223845242795,0.698776154757205,0.106987761547572,0.0303987366758784,0.0880378997236479,0.00908014212396368,0.0161863403079353,0.0505329648637979,4692,0.401,0.05,91250
"942","17031813200","Census Tract 8132, Cook County, Illinois","8132","Cook",2424,0.223184818481848,0.776815181518152,0.0408415841584158,0.0528052805280528,0.058993399339934,0.0066006600660066,0.0268151815181518,0.0371287128712871,4528,0.336,0.051,130880
"943","17031813301","Census Tract 8133.01, Cook County, Illinois","8133.01","Cook",1427,0.738612473721093,0.261387526278907,0.370007007708479,0.14646110721794,0.0889978976874562,0.0245269796776454,0.00560616678346181,0.103013314646111,3417,0.972,0.228,40536
"944","17031813302","Census Tract 8133.02, Cook County, Illinois","8133.02","Cook",1485,0.691582491582492,0.308417508417508,0.372390572390572,0.0814814814814815,0.0208754208754209,0.0114478114478114,0.00808080808080808,0.197306397306397,3376,0.964,0.214,48233
"945","17031813400","Census Tract 8134, Cook County, Illinois","8134","Cook",3468,0.643598615916955,0.356401384083045,0.346309111880046,0.0775663206459054,0.0357554786620531,0.0210495963091119,0,0.162918108419839,8099,0.933,0.246,52274
"946","17031813500","Census Tract 8135, Cook County, Illinois","8135","Cook",3432,0.623543123543123,0.376456876456876,0.382867132867133,0.0492424242424242,0.0393356643356643,0,0.00291375291375291,0.149184149184149,6490,0.957,0.114,55168
"947","17031813600","Census Tract 8136, Cook County, Illinois","8136","Cook",2669,0.72349194454852,0.27650805545148,0.395279130760584,0.120269763956538,0.0487073810415886,0.00262270513300862,0.0131135256650431,0.143499437991757,5243,0.978,0.19,51086
"948","17031813701","Census Tract 8137.01, Cook County, Illinois","8137.01","Cook",1593,0.691148775894539,0.308851224105461,0.371625863151287,0.0929064657878217,0.0357815442561205,0.029504080351538,0,0.161330822347771,3835,0.966,0.301,41707
"949","17031813702","Census Tract 8137.02, Cook County, Illinois","8137.02","Cook",1721,0.669378268448576,0.330621731551424,0.36664729808251,0.0813480534572923,0.0900639163277164,0.0116211504938989,0,0.119697850087159,3599,0.979,0.23,42123
"950","17031813801","Census Tract 8138.01, Cook County, Illinois","8138.01","Cook",1327,0.666164280331575,0.333835719668425,0.367746797287114,0.135644310474755,0.0452147701582517,0.0052750565184627,0,0.112283345892992,2805,0.977,0.11,48088
"951","17031813802","Census Tract 8138.02, Cook County, Illinois","8138.02","Cook",2306,0.732437120555074,0.267562879444926,0.408065915004337,0.129661751951431,0.0229835212489159,0.0147441457068517,0.00780572419774501,0.149176062445794,5190,0.938,0.163,41044
"952","17031813900","Census Tract 8139, Cook County, Illinois","8139","Cook",3096,0.681847545219638,0.318152454780362,0.375,0.122093023255814,0.0658914728682171,0.0180878552971576,0,0.10077519379845,6792,0.909,0.198,43571
"953","17031814000","Census Tract 8140, Cook County, Illinois","8140","Cook",2139,0.722767648433848,0.277232351566152,0.435717625058439,0.0748013090229079,0.02945301542777,0.021505376344086,0.0149602618045816,0.146330060776064,4870,0.886,0.13,46225
"954","17031814100","Census Tract 8141, Cook County, Illinois","8141","Cook",2073,0.744814278822962,0.255185721177038,0.394114809454896,0.131693198263386,0.085383502170767,0,0,0.133622768933912,4287,0.978,0.176,42176
"955","17031814200","Census Tract 8142, Cook County, Illinois","8142","Cook",3131,0.67614180772916,0.32385819227084,0.388693708080485,0.0616416480357713,0.070584477802619,0.0156499520919834,0.00319386777387416,0.136378153944427,6655,0.934,0.184,41533
"956","17031814300","Census Tract 8143, Cook County, Illinois","8143","Cook",1909,0.626506024096386,0.373493975903614,0.330015715034049,0.0602409638554217,0.0167627029858565,0.0570979570455736,0,0.162388685175485,4916,0.951,0.193,44440
"957","17031814400","Census Tract 8144, Cook County, Illinois","8144","Cook",3384,0.666666666666667,0.333333333333333,0.358451536643026,0.0939716312056738,0.0969267139479905,0.0189125295508274,0.00856973995271868,0.0898345153664303,7973,0.834,0.201,44867
"958","17031814500","Census Tract 8145, Cook County, Illinois","8145","Cook",2565,0.570760233918129,0.429239766081871,0.275633528265107,0.102534113060429,0.0331384015594542,0.0152046783625731,0.0300194931773879,0.114230019493177,5600,0.883,0.031,65638
"959","17031814600","Census Tract 8146, Cook County, Illinois","8146","Cook",2835,0.492063492063492,0.507936507936508,0.230335097001764,0.108641975308642,0.0299823633156966,0.0222222222222222,0.00211640211640212,0.0987654320987654,5758,0.786,0.187,63814
"960","17031814700","Census Tract 8147, Cook County, Illinois","8147","Cook",2641,0.549413101098069,0.450586898901931,0.188943581976524,0.160545248012117,0.0575539568345324,0.0121166224914805,0.00833017796289284,0.121923513820523,5462,0.711,0.17,66771
"961","17031814800","Census Tract 8148, Cook County, Illinois","8148","Cook",2903,0.447123665173958,0.552876334826042,0.166035136066138,0.0523596279710644,0.072683430933517,0,0,0.156045470203238,6101,0.773,0.089,53072
"962","17031814900","Census Tract 8149, Cook County, Illinois","8149","Cook",3287,0.546090660176453,0.453909339823547,0.268025555217524,0.108305445695163,0.0675387891694554,0.013386066321874,0.0100395497414055,0.0787952540310313,6796,0.774,0.139,56663
"963","17031815000","Census Tract 8150, Cook County, Illinois","8150","Cook",2291,0.605412483631602,0.394587516368398,0.268878219118289,0.134439109559144,0.048886948930598,0.0257529463116543,0.00654735923177652,0.12090790048014,4207,0.829,0.119,58015
"964","17031815100","Census Tract 8151, Cook County, Illinois","8151","Cook",2164,0.55822550831793,0.44177449168207,0.271719038817006,0.0522181146025878,0.0619223659889094,0.00970425138632163,0.011090573012939,0.151571164510166,4158,0.819,0.116,65182
"965","17031815200","Census Tract 8152, Cook County, Illinois","8152","Cook",3533,0.558165864704217,0.441834135295783,0.243136144919332,0.067647891310501,0.0500990659496179,0.00566091140673648,0.00566091140673648,0.185960939711294,6762,0.811,0.167,60687
"966","17031815300","Census Tract 8153, Cook County, Illinois","8153","Cook",1815,0.516804407713499,0.483195592286501,0.29862258953168,0.0148760330578512,0.109641873278237,0.00495867768595041,0.0154269972451791,0.0732782369146005,3593,0.653,0.076,69167
"967","17031815400","Census Tract 8154, Cook County, Illinois","8154","Cook",2435,0.284599589322382,0.715400410677618,0.0833675564681725,0.0357289527720739,0.0496919917864476,0.00698151950718686,0.0279260780287474,0.0809034907597536,4820,0.453,0.132,53393
"968","17031815500","Census Tract 8155, Cook County, Illinois","8155","Cook",3894,0.638931689779147,0.361068310220853,0.295839753466872,0.0621468926553672,0.130457113507961,0.0367231638418079,0.0141242937853107,0.0996404725218284,8292,0.742,0.096,62167
"969","17031815600","Census Tract 8156, Cook County, Illinois","8156","Cook",2447,0.508377605230895,0.491622394769105,0.170821413976298,0.0228851655087863,0.103800572129138,0.00735594605639559,0.018389865140989,0.185124642419289,5025,0.385,0.092,63383
"970","17031815701","Census Tract 8157.01, Cook County, Illinois","8157.01","Cook",1726,0.242757821552723,0.757242178447277,0.0538818076477404,0.026071842410197,0.122827346465817,0.0156431054461182,0.00695249130938586,0.0173812282734647,3616,0.157,0.027,125486
"971","17031815702","Census Tract 8157.02, Cook County, Illinois","8157.02","Cook",2662,0.322689706987228,0.677310293012772,0.0792637114951164,0.0657400450788881,0.0702479338842975,0.0262960180315552,0.00901577761081893,0.0721262208865515,5210,0.233,0.087,91607
"972","17031815800","Census Tract 8158, Cook County, Illinois","8158","Cook",714,0.252100840336134,0.747899159663866,0.0672268907563025,0.0210084033613445,0.0994397759103641,0.0266106442577031,0.00980392156862745,0.0280112044817927,1582,0.181,0.076,86458
"973","17031815900","Census Tract 8159, Cook County, Illinois","8159","Cook",2977,0.286194155189788,0.713805844810212,0.0698689956331878,0.0251931474638898,0.0994289553241518,0.00638226402418542,0.0362781323480013,0.0490426603963722,4823,0.497,0.136,52642
"974","17031816000","Census Tract 8160, Cook County, Illinois","8160","Cook",2069,0.275978733687772,0.724021266312228,0.0502658289028516,0.0289995166747221,0.10681488641856,0.00579990333494442,0.0289995166747221,0.055099081681972,3183,0.355,0.11,71389
"975","17031816100","Census Tract 8161, Cook County, Illinois","8161","Cook",3149,0.341695776436964,0.658304223563036,0.0692283264528422,0.0625595427119721,0.122896157510321,0.00762146713242299,0.0130200063512226,0.0663702762781836,6035,0.463,0.08,59485
"976","17031816200","Census Tract 8162, Cook County, Illinois","8162","Cook",1737,0.450777202072539,0.549222797927461,0.213010938399539,0.0351180195739781,0.0713874496257916,0.0293609671848014,0.00978698906160046,0.0921128382268279,4009,0.624,0.146,52357
"977","17031816300","Census Tract 8163, Cook County, Illinois","8163","Cook",2720,0.575,0.425,0.28125,0.0558823529411765,0.0477941176470588,0.0625,0.0102941176470588,0.117279411764706,5149,0.756,0.11,67905
"978","17031816401","Census Tract 8164.01, Cook County, Illinois","8164.01","Cook",2883,0.69545612209504,0.30454387790496,0.391605966007631,0.0773499826569546,0.0350329517863337,0.0152618799861256,0.00242802636142907,0.173777315296566,5283,0.887,0.21,54274
"979","17031816402","Census Tract 8164.02, Cook County, Illinois","8164.02","Cook",2108,0.612428842504744,0.387571157495256,0.321631878557875,0.0815939278937381,0.0763757115749526,0.0436432637571157,0.0175521821631879,0.0716318785578748,4426,0.834,0.088,47976
"980","17031816500","Census Tract 8165, Cook County, Illinois","8165","Cook",1835,0.747138964577657,0.252861035422343,0.417983651226158,0.070299727520436,0.093732970027248,0.00435967302452316,0.0136239782016349,0.147138964577657,4289,0.855,0.171,40632
"981","17031816600","Census Tract 8166, Cook County, Illinois","8166","Cook",2125,0.739764705882353,0.260235294117647,0.460235294117647,0.0818823529411765,0.0790588235294118,0.00282352941176471,0,0.115764705882353,4548,0.948,0.197,57880
"982","17031816700","Census Tract 8167, Cook County, Illinois","8167","Cook",1252,0.636581469648562,0.363418530351438,0.354632587859425,0.0830670926517572,0.0487220447284345,0.00479233226837061,0.00559105431309904,0.139776357827476,2821,0.834,0.195,48381
"983","17031816800","Census Tract 8168, Cook County, Illinois","8168","Cook",2513,0.576203740549144,0.423796259450856,0.271786709112614,0.0449661758853959,0.0553123756466375,0.0389972144846797,0.0405889375248707,0.124552327894946,5327,0.689,0.058,60857
"984","17031816900","Census Tract 8169, Cook County, Illinois","8169","Cook",2970,0.574747474747475,0.425252525252525,0.208417508417508,0.123905723905724,0.0855218855218855,0.0400673400673401,0.0222222222222222,0.0946127946127946,5922,0.961,0.096,61484
"985","17031817000","Census Tract 8170, Cook County, Illinois","8170","Cook",2708,0.494091580502216,0.505908419497784,0.176144756277696,0.0845642540620384,0.0723781388478582,0.0180945347119645,0.00775480059084195,0.135155096011817,5020,0.951,0.09,52200
"986","17031817101","Census Tract 8171.01, Cook County, Illinois","8171.01","Cook",2309,0.555218709398008,0.444781290601992,0.138588133391078,0.0337808575140754,0.103074924209615,0.0705933304460806,0.0255521870939801,0.183629276743179,4876,0.974,0.112,46234
"987","17031817102","Census Tract 8171.02, Cook County, Illinois","8171.02","Cook",1554,0.38996138996139,0.61003861003861,0.0785070785070785,0.0135135135135135,0.0791505791505791,0.0308880308880309,0.00321750321750322,0.184684684684685,3294,0.94,0.138,63141
"988","17031817200","Census Tract 8172, Cook County, Illinois","8172","Cook",2019,0.546805349182764,0.453194650817236,0.191183754333829,0.0515106488360575,0.0495294700346706,0.0549777117384844,0.0534918276374443,0.146111936602278,4671,0.987,0.14,50167
